"Ligand: Unnamed
1n83_v,4,2.521,0.6303,-0.229076,4,0,0,0,0,0,Nuclear receptor ROR-alpha,LIPID BINDING PROTEIN,RORA_HUMAN,Orphan nuclear receptor. Binds DNA as a monomer to hormone response elements (HRE) containing a single core motif half-site preceded by a short A-T-rich sequence. This isomer binds to the consensus sequence 5-[AT][TA]A[AT][CGT]TAGGTCA-3.,NONE,NONE,,,,"
"
1u3v_v,4,2.517,0.6293,0.030412,2,0,1,1,0,0,Alcohol dehydrogenase 1B,OXIDOREDUCTASE,ADH1B_HUMAN,NONE,NONE,NONE,,,,"
"
1juj_v,4,2.516,0.629,-0.333301,2,1,0,0,1,0,Thymidylate synthase,TRANSFERASE,TYSY_HUMAN,NONE,NONE,Small-cell lung cancer;Solid tumor;Breast tumor;Head and neck tumor;Brain tumor;Neoplasm;Hepatocellular carcinoma;Ovary tumor;Prostate tumor;Pancreas tumor;Urinary tract tumor;Stomach tumor;Retinopathy;Bladder tumor;Colon tumor;Cancer;Mesothelioma;Non-small-cell lung cancer;Cholangiocarcinoma;Gastrointestinal tumor;Liver tumor;Lung tumor;Colorectal tumor;Uterine cervix tumor;Carcinoma;Biliary tumor;Gallbladder disease;Keratosis,,,,"
"
1gcz_v,4,2.513,0.6281,0.182801,2,2,0,0,0,0,Macrophage migration inhibitory factor,IMMUNE SYSTEM,MIF_HUMAN,The expression of MIF at sites of inflammation suggest a role for the mediator in regulating the function of macrophage in host defense. Also acts as a phenylpyruvate tautomerase.,"Genetic variations in MIF are associated with susceptibility to systemic juvenile rheumatoid arthritis [MIM:604302]. Systemic juvenile rheumatoid arthritis is juvenile chronic arthritis associated with severe, debilitating, extraarticular features, and occasionally fatal complications. Despite medical treatment, many children still experience early joint destruction, necessitating surgical replacement.",Insulin dependent diabetes;Glomerulonephritis;Cancer;Rheumatoid arthritis;Sepsis;Autoimmune disease;Atherosclerosis;Infection;Inflammation;Myocardial infarction;Immune disorder,,,,"
"
1tbb_v,4,2.51,0.6276,0.20254,2,1,1,0,0,0,"cAMP-specific 3,5-cyclic phosphodiesterase 4D",HYDROLASE,PDE4D_HUMAN,Regulates the levels of cAMP in the cell.,"Genetic variations in PDE4D might be associated with susceptibility to stroke type 1 (STRK1) [MIM:606799]. A stroke is an acute neurologic event leading to death of neural tissue of the brain and resulting in loss of motor, sensory and/or cognitive function. PubMed:17006457 states that association with stroke has to be considered with caution.",NONE,,,,"
"
1p4f_v,4,2.5,0.625,0.293228,1,2,1,0,0,0,Death-associated protein kinase 1,TRANSFERASE,DAPK1_HUMAN,Calcium/calmodulin-dependent serine/threonine kinase which acts as a positive regulator of apoptosis.,NONE,NONE,,,,"
"
1wda_v,6,3.742,0.6237,3.25872,2,2,1,1,0,0,Protein-arginine deiminase type-4,HYDROLASE,PADI4_HUMAN,"Catalyzes the citrullination/deimination of arginine residues of proteins. Citrullinates histone H3 at Arg-8 and/or Arg-17 and histone H4 at Arg-3, which prevents their methylation by CARM1 and HRMT1L2/PRMT1 and represses transcription. Citrullinate","PADI4 is thought to be a rheumatoid arthritis susceptibility locus [MIM:180300]. Could have an important role in the pathogenesis of rheumatoid arthritis by increasing citrullination of proteins in rheumatoid arthritis synovial tissues, leading, in a cytokine-rich milieu, to a break in tolerance to citrullinated peptides processed and presented in the appropriate HLA context.",NONE,,,,"
"
1s95_v,4,2.494,0.6234,-0.0459016,3,0,1,0,0,0,Serine/threonine-protein phosphatase 5,NONE,P53041,Involved in hydrolase activity,NONE,NONE,,,,"
"
1mfu_v,4,2.49,0.6224,0.0250543,0,2,2,0,0,0,Alpha-amylase 1,NONE,P04745,Carbohydrate transport and metabolism,NONE,NONE,,,,"
"
1jao_v,4,2.486,0.6215,0.229226,1,1,2,0,0,0,Neutrophil collagenase,COMPLEX (METALLOPROTEASE/INHIBITOR),MMP8_HUMAN,"Can degrade fibrillar type I, II, and III collagens.",NONE,NONE,,,,"
"
1yxu_v,4,2.47,0.6175,-0.538364,0,4,0,0,0,0,Proto-oncogene serine/threonine-protein kinase Pim-1,TRANSFERASE,PIM1_HUMAN,Plays a role in signal transduction in blood cells. Contributes to both cell proliferation and survival and thus provide a selective advantage in tumorigenesis. May affect the structure or silencing of chromatin by phosphorylating HP1 gamma/CBX3.,NONE,Cancer,,,,"
"
1tow_v,4,2.467,0.6167,-0.667163,2,1,0,0,1,0,"Fatty acid-binding protein, adipocyte",LIPID TRANSPORT,FABP4_HUMAN,Lipid transport protein in adipocytes. Binds both long chain fatty acids and retinoic acid. Delivers long-chain fatty acids and retinoic acid to their cognate receptors in the nucleus (By similarity).,NONE,Non-insulin dependent diabetes,,,,"
"
1h1s_v,4,2.407,0.6019,-0.0725046,2,2,0,0,0,0,Cyclin-A2,TRANSFERASE,CCNA2_HUMAN,Essential for the control of the cell cycle at the G1/S (start) and the G2/M (mitosis) transitions.,NONE,NONE,,,,"
"
1az1_v,4,2.394,0.5985,-0.324421,1,3,0,0,0,0,Aldose reductase,OXIDOREDUCTASE,ALDR_HUMAN,Catalyzes the NADPH-dependent reduction of a wide variety of carbonyl-containing compounds to their corresponding alcohols with a broad range of catalytic efficiencies.,"In diabetes and galactosemia, increased AR activity leads to high levels of sorbitol and galactitol, respectively, in the cells of many tissues. Accumulation of sugar alcohols has been shown to cause osmotic cataracts in the lens. AR is also thought to play a key role in diabetic complications of three other target tissues, namely, nerve, kidney and retina.",Neuropathy;Diabetic neuropathy;Diabetic foot ulcer;Diabetic complication;Diabetic nephropathy;Retinopathy;Ocular disease;Central nervous system disease;Diabetic retinopathy;Diabetes mellitus;Diabetic cataract;Cataract,,,,"
"
1wok_v,5,2.987,0.5973,1.2841,3,1,1,0,0,0,Poly [ADP-ribose] polymerase 1,NONE,P09874,Involved in DNA binding,NONE,NONE,,,,"
"
1n1m_v,4,2.372,0.5931,-0.331036,2,1,0,1,0,0,Dipeptidyl peptidase 4,HYDROLASE,DPP4_HUMAN,Removes N-terminal dipeptides sequentially from polypeptides having unsubstituted N-termini provided that the penultimate residue is proline. Plays a role in T-cell activation.,NONE,Rheumatoid arthritis;Diabetes mellitus;Non-insulin dependent diabetes;Autoimmune disease;Immune disorder,,,,"
"
1t84_v,5,2.959,0.5917,0.791403,5,0,0,0,0,0,Wiskott-Aldrich syndrome protein,SIGNALING PROTEIN,WASP_HUMAN,"Effector protein for Rho-type GTPases, providing a link with the Arp2/3 complex that regulates the structure and dynamics of the actin cytoskeleton. Important for efficient actin polymerization. Possible regulator of lymphocyte and platelet function.","Defects in WAS are the cause of Wiskott-Aldrich syndrome (WAS) [MIM:301000]; also known as eczema-thrombocytopenia- immunodeficiency syndrome. WAS is an X-linked recessive immunodeficiency characterized by eczema, thrombocytopenia, recurrent infections, and bloody diarrhea. Death usually occurs before age 10.;Defects in WAS are the cause of thrombocytopenia type 1 (THC1) [MIM:313900]. Thrombocytopenia is defined by a decrease in the number of platelets in circulating blood, resulting in the potential for increased bleeding and decreased ability for clotting.;Defects in WAS are a cause of X-linked severe congenital neutropenia (XLN) [MIM:300299]. XLN is an X-linked immunodeficiency syndrome characterized by recurrent major bacterial infections, severe congenital neutropenia, and monocytopenia.",Wiskott-Aldrich syndrome,,,,"
"
1fzv_v,5,2.956,0.5911,1.45924,3,0,2,0,0,0,Placenta growth factor,HORMONE/GROWTH FACTOR,PLGF_HUMAN,"Growth factor active in angiogenesis, and endothelial cell growth, stimulating their proliferation and migration. It binds to receptor VEGFR-1/FLT1. PLGF-2 binds neuropilin-1 and 2 in a heparin-dependent manner.",NONE,Retinopathy;Vascular disease;Diabetic macular edema;Inflammation;Cancer;Gastrointestinal disease;Age related macular degeneration,,,,"
"
1so2_v,5,2.939,0.5877,1.44712,2,2,1,0,0,0,"cGMP-inhibited 3,5-cyclic phosphodiesterase B",HYDROLASE,PDE3B_HUMAN,May play a role in fat metabolism.,NONE,NONE,,,,"
"
2bz5_v,4,2.338,0.5844,-0.196067,2,1,1,0,0,0,Heat shock protein HSP 90-alpha,CHAPERONE,HS90A_HUMAN,Molecular chaperone. Has ATPase activity (By similarity).,NONE,NONE,,,,"
"
1b56_v,5,2.921,0.5843,1.20497,3,1,0,0,1,0,"Fatty acid-binding protein, epidermal",LIPID-BINDING,FABP5_HUMAN,High specificity for fatty acids. Highest affinity for C18 chain length. Decreasing the chain length or introducing double bonds reduces the affinity. May be involved in keratinocyte differentiation.,NONE,NONE,,,,"
"
2q6c_v,5,2.917,0.5834,1.43918,2,2,0,0,1,0,3-hydroxy-3-methylglutaryl-coenzyme A reductase,OXIDOREDUCTASE,HMDH_HUMAN,This transmembrane glycoprotein is involved in the control of cholesterol biosynthesis. It is the rate-limiting enzyme of sterol biosynthesis.,NONE,Alzheimers disease;Renal disease;Lipid metabolism disorder;Cardiac failure;Hyperlipidemia;Intermittent claudication;Myocardial infarction;Coronary artery disease;Glioma;Hypercholesterolemia;Atherosclerosis;Peripheral arterial occlusive disease;Cardiovascular disease;Congestive heart failure;Angina;Hypertension;Heart disease;Cerebrovascular ischemia;Osteoporosis,,,,"
"
1t7v_v,4,2.321,0.5803,-0.106938,0,3,1,0,0,0,Zinc-alpha-2-glycoprotein,LIPID BINDING PROTEIN,ZA2G_HUMAN,Stimulates lipid degradation in adipocytes and causes the extensive fat losses associated with some advanced cancers. May bind polyunsaturated fatty acids.,NONE,NONE,,,,"
"
2e9u_v,5,2.893,0.5786,0.862345,3,1,1,0,0,0,Serine/threonine-protein kinase Chk1,TRANSFERASE,CHK1_HUMAN,Required for checkpoint mediated cell cycle arrest in response to DNA damage or the presence of unreplicated DNA. May also negatively regulate cell cycle progression during unperturbed cell cycles. Recognizes the substrate consensus sequence [R-X-X- S/T].,NONE,Cancer;Solid tumor,,,,"
"
1s1p_v,5,2.892,0.5783,1.13378,3,2,0,0,0,0,Aldo-keto reductase family 1 member C3,OXIDOREDUCTASE,AK1C3_HUMAN,"Catalyzes the conversion of aldehydes and ketones to alcohols. Catalyzes the reduction of prostaglandin (PG) D2, PGH2 and phenanthrenequinone (PQ) and the oxidation of 9-alpha,11-beta- PGF2 to PGD2. Functions as a bi-directional 3-alpha-, 17-beta- and 20-",NONE,NONE,,,,"
"
1utt_v,5,2.888,0.5775,1.1326,2,3,0,0,0,0,Macrophage metalloelastase,HYDROLASE,MMP12_HUMAN,"May be involved in tissue injury and remodeling. Has significant elastolytic activity. Can accept large and small amino acids at the P1 site, but has a preference for leucine. Aromatic or hydrophobic residues are preferred at the P1 site, with small hydr",NONE,Chronic obstructive pulmonary disease,,,,"
"
1ov4_v,5,2.881,0.5762,0.232685,4,1,0,0,0,0,Bile salt sulfotransferase,NONE,Q06520,Involved in sulfotransferase activity,NONE,NONE,,,,"
"
1lhv_v,5,2.879,0.5757,0.780367,3,2,0,0,0,0,Sex hormone-binding globulin,TRANSPORT PROTEIN,SHBG_HUMAN,"Functions as an androgen transport protein, but may also be involved in receptor mediated processes. Each dimer binds one molecule of steroid. Specific for 5-alpha-dihydrotestosterone, testosterone, and 17-beta-estradiol. Regulates the plasma metabolic cl",NONE,NONE,,,,"
"
1a5h_v,5,2.859,0.5718,1.10314,2,1,0,2,0,0,Tissue-type plasminogen activator,HYDROLASE,TPA_HUMAN,"Converts the abundant, but inactive, zymogen plasminogen to plasmin by hydrolyzing a single Arg-Val bond in plasminogen. By controlling plasmin-mediated proteolysis, it plays an important role in tissue remodeling and degradation, in cell migration and ma","Increased activity of TPA is the cause of hyperfibrinolysis [MIM:173370]. Hyperfibrinolysis leads to excessive bleeding. Defective release of TPA causes hypofibrinolysis, leading to thrombosis or embolism.",Inflammation;Cancer;Myocardial infarction;Non-insulin dependent diabetes;Thrombosis,,,,"
"
1nwe_v,5,2.852,0.5704,0.617436,2,2,0,0,1,0,Tyrosine-protein phosphatase non-receptor type 1,HYDROLASE,PTN1_HUMAN,May play an important role in CKII- and p60c-src-induced signal transduction cascades (By similarity).,NONE,NONE,,,,"
"
1m4u_v,4,2.274,0.5684,-0.554945,0,3,1,0,0,0,Bone morphogenetic protein 7,HORMONE/GROWTH FACTOR,BMP7_HUMAN,Induces cartilage and bone formation. May be the osteoinductive factor responsible for the phenomenon of epithelial osteogenesis. Plays a role in calcium regulation and bone homeostasis.,NONE,Tooth disease;Brain injury;Motor neurone disease;Cerebrovascular ischemia;Bone disease;Parkinsons disease;Renal failure;Periodontal disease,,,,"
"
1wma_v,5,2.837,0.5675,1.09349,2,2,1,0,0,0,Carbonyl reductase [NADPH] 1,OXIDOREDUCTASE,CBR1_HUMAN,Catalyzes the reduction of a wide variety of carbonyl compounds including the antitumor anthracycline antibiotics. Can convert prostaglandin E2 to prostaglandin F2-alpha.,NONE,NONE,,,,"
"
1e7h_v,5,2.834,0.5668,0.445449,3,1,0,0,1,0,Serum albumin,PLASMA PROTEIN,ALBU_HUMAN,"Serum albumin, the main protein of plasma, has a good binding capacity for water, Ca(2+), Na(+), K(+), fatty acids, hormones, bilirubin and drugs. Its main function is the regulation of the colloidal osmotic pressure of blood.",Defects in ALB are a cause of familial dysalbuminemic hyperthyroxinemia (FDH) [MIM:103600]. FDH is a form of euthyroid hyperthyroxinemia that is due to increased affinity of ALB for T(4). It is the most common cause of inherited euthyroid hyperthyroxinemia in Caucasian population.;A variant structure of albumin could lead to increased binding of zinc resulting in an asymptomatic augmentation of zinc concentration in the blood [MIM:194470].,NONE,,,,"
"
1yk7_v,5,2.83,0.5661,1.16129,2,3,0,0,0,0,Cathepsin K,HYDROLASE,CATK_HUMAN,Closely involved in osteoclastic bone resorption and may participate partially in the disorder of bone remodeling. Displays potent endoprotease activity against fibrinogen at acid pH. May play an important role in extracellular matrix degradation.,Defects in CTSK are the cause of pycnodysostosis (PKND) [MIM:265800]. PKND is an autosomal recessive osteochondrodysplasia characterized by osteosclerosis and short stature.,Multiple sclerosis;Asthma;Cancer;Rheumatoid arthritis;Autoimmune disease;Arthritis;Bacterial infection;Bone disease;Osteoarthritis;Bone metastases;Immune disorder;Osteoporosis,,,,"
"
2rnf_v,5,2.826,0.5652,0.972629,0,3,1,0,1,0,Ribonuclease 4,NONE,P34096,Involved in nucleic acid binding,NONE,NONE,,,,"
"
1a8j_v,4,2.248,0.562,-0.379496,1,2,0,1,0,0,Ig lambda chain V-II region MGC,NONE,P01709,"V region of the variable domain of immunoglobulin light chains that participates in the antigen recognition (PubMed:24600447). Immunoglobulins, also known as antibodies, are membrane-bound or secreted glycoproteins produced by B lymphocytes. In the recognition phase of humoral immunity, the membrane-bound immunoglobulins serve as receptors which, upon binding of a specific antigen, trigger the clonal expansion and differentiation of B lymphocytes into immunoglobulins-secreting plasma cells. Secreted immunoglobulins mediate the effector phase of humoral immunity, which results in the elimination of bound antigens (PubMed:20176268, PubMed:22158414). The antigen binding site is formed by the variable domain of one heavy chain, together with that of its associated light chain. Thus, each immunoglobulin has two antigen binding sites with remarkable affinity for a particular antigen. The variable domains are assembled by a process called V-(D)-J rearrangement and can then be subjected to somatic hypermutations which, after exposure to antigen and selection, allow affinity maturation for a particular antigen (PubMed:17576170, PubMed:20176268).",NONE,NONE,,,,"
"
1q5k_v,5,2.794,0.5587,0.849944,1,3,1,0,0,0,Glycogen synthase kinase-3 beta,TRANSFERASE,GSK3B_HUMAN,"Participates in the Wnt signaling pathway. Implicated in the hormonal control of several regulatory proteins including glycogen synthase, MYB and the transcription factor JUN. Phosphorylates JUN at sites proximal to its DNA-binding domain, thereby reducin",NONE,Alzheimers disease;Non-insulin dependent diabetes;Breast tumor;Chronic lymphocytic leukemia;Central nervous system disease;Inflammation;Prostate tumor;Solid tumor;Pain;Glioma;Cancer;Diffuse large B-cell lymphoma;Non-small-cell lung cancer;Neurodegenerative disease;Carcinoma;Cardiovascular disease;Diabetes mellitus;Osteoporosis;Cerebrovascular ischemia;Ovary tumor,,,,"
"
1mq0_v,5,2.79,0.5579,1.07299,1,3,1,0,0,0,Cytidine deaminase,HYDROLASE,CDD_HUMAN,This enzyme scavenge exogenous and endogenous cytidine and 2-deoxycytidine for UMP synthesis.,NONE,NONE,,,,"
"
1shl_v,4,2.224,0.5561,-0.746234,2,1,1,0,0,0,Caspase-7,HYDROLASE,CASP7_HUMAN,Involved in the activation cascade of caspases responsible for apoptosis execution. Cleaves and activates sterol regulatory element binding proteins (SREBPs). Proteolytically cleaves poly(ADP-ribose) polymerase (PARP) at a 216-Asp-,-Gly- 217 bond. Overe,NONE,NONE,,,"
"
1o6u_v,5,2.775,0.555,0.109161,5,0,0,0,0,0,SEC14-like protein 2,NONE,O76054,Involved in transporter activity,NONE,"Vitamin E, known for its antioxidant activities, is protective against cardiovascular disease and some forms of cancer and has also demonstrated immune-enhancing effects. It may be of limited benefit in some with asthma and rheumatoid arthritis. It may be helpful in some neurological diseases including Alzheimers, some eye disorders including cataracts, and diabetes and premenstrual syndrome. It may also help protect skin from ultraviolet irradiation although claims that it reverses skin aging, enhances male fertility and exercise performance are poorly supported. It may help relieve some muscle cramps.",,,,"
"
2iku_v,5,2.769,0.5538,0.860176,3,0,2,0,0,0,Renin,HYDROLASE,RENI_HUMAN,"Renin is a highly specific endopeptidase, whose only known function is to generate angiotensin I from angiotensinogen in the plasma, initiating a cascade of reactions that produce an elevation of blood pressure and increased sodium retention by the kidney","Defects in REN are a cause of renal tubular dysgenesis (RTD) [MIM:267430]. RTD is an autosomal recessive severe disorder of renal tubular development characterized by persistent fetal anuria and perinatal death, probably due to pulmonary hypoplasia from early-onset oligohydramnios (the Potter phenotype).",Glaucoma;Renal disease;Cardiac failure;Atherosclerosis;HIV infection;Hypertension;Cardiovascular disease;Ocular hypertension;Renal failure,,,,"
"
1xbc_v,5,2.759,0.5519,0.611154,3,1,1,0,0,0,Tyrosine-protein kinase SYK,TRANSFERASE,KSYK_HUMAN,"Positive effector of BCR-stimulated responses. Couples the B-cell antigen receptor (BCR) to the mobilization of calcium ion either through a phosphoinositide 3-kinase-dependent pathway, when not phosphorylated on tyrosines of the linker region, or through",NONE,Systemic lupus erythematosus;Asthma;Rheumatoid arthritis;Allergy;Allergic rhinitis;Inflammation;Thrombocytopenic purpura;Acute myelogenous leukemia;Lymphoma,,,,"
"
1q11_v,5,2.752,0.5503,0.737534,2,1,1,1,0,0,"Tyrosyl-tRNA synthetase, cytoplasmic",NONE,P54577,"Translation, ribosomal structure and biogenesis",NONE,"Tyrosine is claimed to act as an effective antidepressant, however results are mixed. Tyrosine has also been claimed to reduce stress and combat narcolepsy and chronic fatigue, however these claims have been refuted by some studies.",,,,"
"
1dcy_v,5,2.747,0.5495,0.272347,3,1,0,0,1,0,"Phospholipase A2, membrane associated",NONE,P14555,Involved in phospholipase A2 activity,NONE,NONE,,,,"
"
2piq_v,4,2.194,0.5485,-1.1929,3,1,0,0,0,0,Androgen receptor,HORMONE RECEPTOR,ANDR_HUMAN,Steroid hormone receptors are ligand-activated transcription factors that regulate eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues. Transcription factor activity is modulated by bound coactivator and core,"Genetic variation in AR can be responsible of androgenetic alopecia (AGA) [MIM:109200].;Defects in AR are the cause of androgen insensibility syndrome (AIS) [MIM:300068]; previously known as testicular feminization syndrome (TFM). It can be complete (CAIS) when external genitalia are phenotypically female; or partial (PAIS) when external genitalia are substantively ambiguous or mild (MAIS) when external genitalia are normal male or nearly so.;Defects in AR are the cause of X-linked spinal and bulbar muscular atrophy (SBMA) [MIM:313200]; also known as Kennedy disease. In SBMA patients the number of Gln ranges from 40 to 52. Longer expansions result in earlier onset and more severe clinical manifestations of the disease.;Defects in AR may play a role in metastatic prostate cancer. The mutated receptor stimulates prostate growth and metastases development despite of androgen ablation. This treatment can reduce primary and metastatic lesions probably by inducing apoptosis of tumor cells when they express the wild-type receptor.;Defects in AR may be the cause of infertility male syndrome [MIM:308370]; also called androgen insensitivity. It is characterized by azoospermia, elevated testosterone and luteinizing hormone plasma levels and an abnormal androgen receptor.;Defects in AR are the cause of Reifenstein syndrome [MIM:312300]; also known as partial androgen insensitivity. The features of this form of male pseudohermaphroditism are hypospadias, hypogonadism, gynecomastia, normal XY karyotype, and a pedigree pattern consistent with X-linked recessive inheritance.",Hypoactive sexual desire disorder;Hepatitis B virus infection;Cardiac failure;Andrology;Hirsutism;Female sexual dysfunction;Psoriasis;Reperfusion injury;Plasmodium infection;Atherosclerosis;Prostate hyperplasia;Fatigue;Male sexual dysfunction;Autoimmune disease;Testosterone deficiency;Uterine fibroids;Metabolic disorder;Myalgia;Obesity;Gynecological disorder;Contraception;Cancer;Hypercholesterolemia;Skin burns;Seborrhea;Growth disorder;Bone tumor;Muscular dystrophy;Erectile dysfunction;Systemic lupus erythematosus;Asthma;Wound healing;Cerebrovascular ischemia;Acne;Hypogonadism;HIV infection;Neoplasm;Dermatological disease;Prostate disease;Multiple sclerosis;Lacrimal gland disease;Alopecia;Mycobacterium tuberculosis infection;Ovary cyst;Carcinoma;Cardiovascular disease;Cachexia;Muscle wasting disease;Cervical dystonia;Anemia;Endocrine disease;Non-insulin dependent diabetes;Breast tumor;Female contraception;Fungal infection;Cystic fibrosis;Prostate tumor;Estrogen deficiency;Endometriosis;Hormone deficiency;Turners syndrome;Keratosis;Premenstrual syndrome;Hepatitis C virus infection;Benign tumor;Osteoporosis;Male contraception,,,,"
"
1he2_v,6,3.263,0.5438,2.42188,4,1,0,0,1,0,Flavin reductase,NONE,P30043,Cell wall/membrane/envelope biogenesis,NONE,For the treatment of ariboflavinosis (vitamin B2 deficiency).,,,,"
"
2g5o_v,4,2.175,0.5438,-0.619991,2,1,1,0,0,0,Estrogen receptor,HORMONE/GROWTH FACTOR RECEPTOR,ESR1_HUMAN,Nuclear hormone receptor. The steroid hormones and their receptors are involved in the regulation of eukaryotic gene expression and affect cellular proliferation and differentiation in target tissues.,NONE,Melanoma;Brain tumor;Inflammation;Myocardial infarction;Fibrosis;Brain ischemia;Psoriasis;Rheumatoid arthritis;Retinitis pigmentosa;Atherosclerosis;Genitourinary disease;Breast disease;Atrophy;Crohns disease;Testosterone deficiency;Uterine fibroids;Fibrocystic breast disease;Arthralgia;Prostatitis;Prostate hyperplasia;Inflammatory bowel disease;Solid tumor;Gynecological disorder;Vascular disease;Contraception;Cancer;Sepsis;Hypercholesterolemia;Neurological disease;Ataxia;Cognitive disorder;Osteoporosis;Gynecomastia;Major depressive disorder;Acne;Female contraception;Dysmenorrhea;Neoplasm;Central nervous system disease;Multiple sclerosis;Alcoholism;Lacrimal gland disease;Carcinoma;Cardiovascular disease;Menopause;Unidentified indication;Alzheimers disease;Breast tumor;Scar tissue;Hyperlipidemia;Postmenopausal osteoporosis;Papillomavirus infection;Ovary tumor;Prostate tumor;Adrenal disease;Urinary dysfunction;Estrogen deficiency;Endometriosis;Hormone deficiency;Musculoskeletal disease;Glioma;Vagina disease;Non-small-cell lung cancer;Parkinsons disease;Uterus tumor;Psychiatric disorder,,,,"
"
1stc_v,5,2.718,0.5435,0.372228,3,1,0,1,0,0,cAMP-dependent protein kinase catalytic subunit alpha,NONE,P00517,Involved in protein serine/threonine kinase activity,NONE,NONE,,,,"
"
1yw7_v,5,2.708,0.5417,0.343099,3,1,0,0,1,0,Methionine aminopeptidase 2,HYDROLASE,AMPM2_HUMAN,Removes the amino-terminal methionine from nascent proteins.,NONE,NONE,,,,"
"
1oec_v,5,2.699,0.5398,0.269602,3,1,0,1,0,0,Fibroblast growth factor receptor 2,NONE,P21802,Involved in protein kinase activity,NONE,For treatment of mucositis (mouth sores),,,,"
"
1w6j_v,5,2.68,0.536,0.356234,2,2,1,0,0,0,Lanosterol synthase,ISOMERASE,ERG7_HUMAN,"Catalyzes the cyclization of (S)-2,3 oxidosqualene to lanosterol, a reaction that forms the sterol nucleus.",NONE,Hyperlipidemia;Hypercholesterolemia;Atherosclerosis,,,,"
"
1jqh_v,5,2.676,0.5352,0.510671,0,3,1,0,1,0,Insulin-like growth factor 1 receptor,TRANSFERASE,IGF1R_HUMAN,"This receptor binds insulin-like growth factor 1 (IGF1) with a high affinity and IGF2 with a lower affinity. It has a tyrosine-protein kinase activity, which is necessary for the activation of the IGF1-stimulated downstream signaling cascade.",Defects in IGF1R may be a cause in some cases of resistance to insulin-like growth factor 1 (IGF1 resistance) [MIM:270450]. IGF1 resistance is a gowth deficiency disorder characterized by intrauterine growth retardation and poor postnatal growth accompanied with increased plasma IGF1.,Endocrine disease;Neuroendocrine tumor;Chronic myelocytic leukemia;Cerebrovascular ischemia;Restenosis;Breast tumor;Pancreas tumor;Esophageal disease;Central nervous system disease;Prostate tumor;Acromegaly;Renal tumor;Solid tumor;Psoriasis;Pancreatitis;Cancer;Rheumatoid arthritis;Non-small-cell lung cancer;Neurodegenerative disease;Multiple myeloma;Colorectal tumor;Diabetes mellitus;Hypertension;Growth disorder;Acute lymphoblastic leukemia,,,,"
"
1fls_v,6,3.196,0.5327,1.40589,4,1,1,0,0,0,Collagenase 3,HYDROLASE,MMP13_HUMAN,Degrades collagen type I. Does not act on gelatin or casein. Could have a role in tumoral process.,Defects in MMP13 are the cause of spondyloepimetaphyseal dysplasia type 2 (SEMD2) [MIM:602111]; also known as spondyloepimetaphyseal dysplasia type Missouri. SEMDs are a heterogeneous group of skeletal disorders characterized by defective growth and modeling of the spine and long bones. The SEMDs are distinguished from the spondylometaphyseal dysplasias and the spondyloepiphyseal dysplasias by the combined involvement of the epiphyses and metaphyses. The 3 disorders have malformations of the vertebrae in common.,NONE,,,,"
"
3cpu_v,5,2.658,0.5316,0.606943,0,2,3,0,0,0,Pancreatic alpha-amylase,HYDROLASE,AMYP_HUMAN,NONE,NONE,Bacillus anthracis infection,,,,"
"
1g8i_v,5,2.655,0.531,0.692991,0,5,0,0,0,0,Neuronal calcium sensor 1,METAL BINDING PROTEIN,NCS1_HUMAN,"Neuronal calcium sensor, regulator of G protein-coupled receptor phosphorylation in a calcium dependent manner. Directly regulates GRK1 (RHOK), but not GRK2 to GRK5. Can substitute for calmodulin (By similarity).",NONE,NONE,,,,"
"
1vj5_v,5,2.642,0.5284,0.106691,3,1,1,0,0,0,Epoxide hydrolase 2,HYDROLASE,HYES_HUMAN,"Acts on epoxides (alkene oxides, oxiranes) and arene oxides. Plays a role in xenobiotic metabolism by degrading potentially toxic epoxides. Also determines steady-state levels of physiological mediators. Has low phosphatase activity.",NONE,NONE,,,,"
"
1pl6_v,5,2.627,0.5255,-0.194836,2,3,0,0,0,0,Sorbitol dehydrogenase,OXIDOREDUCTASE,DHSO_HUMAN,NONE,NONE,Diabetic complication,,,,"
"
1gkd_v,7,3.645,0.5208,3.19262,1,4,2,0,0,0,Matrix metalloproteinase-9,HYDROLASE,MMP9_HUMAN,May play an essential role in local proteolysis of the extracellular matrix and in leukocyte migration. Could play a role in bone osteoclastic resorption. Cleaves KiSS1 at a Gly-,-Leu bond.,Defects in MMP9 may be a cause of susceptibility to lumbar disk herniation (LDH) [MIM:603932]. LDH is the predominant cause of low-back pain and unilateral leg pain.,NONE,,,"
"
1kbo_v,4,2.075,0.5188,-1.3449,3,0,1,0,0,0,NAD(P)H dehydrogenase [quinone] 1,OXIDOREDUCTASE,NQO1_HUMAN,The enzyme apparently serves as a quinone reductase in connection with conjugation reactions of hydroquinons involved in detoxification pathways as well as in biosynthetic processes such as the vitamin K-dependent gamma-carboxylation of glutamate residues,NONE,NONE,,,,"
"
